D,X,Y,Z,date
NA,38617.78378645331,-634.7475267728242,16057.0,2000-11-13
NA,NA,NA,16056.0,2000-11-14
NA,38632.76327306168,-636.117825230734,16056.0,2000-11-15
NA,38633.76313752861,-636.1342887595199,16057.0,2000-11-16
NA,38628.74529684909,-637.1756360372484,16056.0,2000-11-17
NA,38640.76218879709,-636.2495334610214,16056.0,2000-11-18
NA,38620.80183044113,-633.6733967866097,16059.0,2000-11-19
NA,38614.72865671418,-638.0679966405476,16056.0,2000-11-20
NA,38614.74720102272,-636.9447394460459,16061.0,2000-11-21
NA,38607.785136999235,-634.5831823338183,16059.0,2000-11-22
NA,38617.74679298551,-636.9942172870178,16059.0,2000-11-23
NA,38636.74420874987,-637.3075769465071,16057.0,2000-11-24
NA,38619.76503499165,-635.9037993565169,16063.0,2000-11-25
NA,38634.707340259505,-639.5222689623067,16059.0,2000-11-26
NA,NA,NA,NA,2000-11-27
NA,NA,NA,NA,2000-11-28
NA,38539.7203527511,-637.9499445432741,16067.0,2000-11-29
NA,38589.75060133278,-636.5324241046126,16062.0,2000-11-30
NA,NA,NA,16065.0,2000-12-01
NA,38612.616983487635,-644.7741360215085,16059.0,2000-12-02
NA,38615.74706501032,-636.9612320597032,16063.0,2000-12-03
NA,38610.6920198963,-640.2481899361278,16065.0,2000-12-04
NA,NA,NA,NA,2000-12-05
NA,38621.72770126614,-638.183648530151,16061.0,2000-12-06
NA,38619.709394863436,-639.2740072119332,16063.0,2000-12-07
NA,38616.65387589451,-642.5942960855857,16065.0,2000-12-08
NA,38609.69215735176,-640.2316100679401,NA,2000-12-09
NA,NA,NA,NA,2000-12-10
NA,NA,NA,NA,2000-12-11
NA,NA,NA,NA,2000-12-12
NA,NA,NA,NA,2000-12-13
NA,NA,NA,NA,2000-12-14
NA,NA,NA,NA,2000-12-15
NA,38661.28617437154,-664.71072155336,16061.0,2000-12-16
NA,38630.348568598805,-660.8066801690696,16060.0,2000-12-17
NA,38625.40681169158,-657.350463093946,16059.0,2000-12-18
NA,38648.365150362995,-659.9903061463243,15985.0,2000-12-19
NA,38652.345350576994,-661.1829548083625,15982.0,2000-12-20
NA,38658.325220561484,-662.4101005419698,15983.0,2000-12-21
NA,38663.26652582251,-665.869771961659,15981.0,2000-12-22
NA,38605.294449495945,-663.7480453590086,15990.0,2000-12-23
NA,38646.23025931782,-667.8253842045993,15990.0,2000-12-24
NA,38662.22787093297,-668.1018306018692,15987.0,2000-12-25
NA,38654.267860257525,-665.7147943840735,15986.0,2000-12-26
NA,38647.249520448466,-666.7184594683762,15988.0,2000-12-27
NA,38647.26889815143,-665.5942562681736,15986.0,2000-12-28
NA,38650.307113640745,-663.3973328645171,15984.0,2000-12-29
NA,38655.306377288514,-663.4831406735073,15989.0,2000-12-30
NA,38661.20857005837,-669.2091619555896,15986.0,2000-12-31
NA,38671.26533965806,-666.0075298084017,15986.0,2001-01-01
NA,NA,NA,NA,2001-01-02
NA,38658.305935477176,-663.5346253589014,15987.0,2001-01-03
NA,38666.20782117302,-669.2956968770932,15992.0,2001-01-04
NA,38659.2864699117,-664.6763402607047,15988.0,2001-01-05
NA,38666.24669378271,-667.0461869599008,15991.0,2001-01-06
NA,38665.18848607243,-670.4031149179115,15991.0,2001-01-07
NA,38672.24580115142,-667.1496798519612,15991.0,2001-01-08
NA,NA,NA,NA,2001-01-09
NA,NA,NA,15986.0,2001-01-10
NA,NA,NA,NA,2001-01-11
NA,38645.2885386928,-664.4356712121167,15990.0,2001-01-12
NA,38663.188786634295,-670.3684427803965,15989.0,2001-01-13
NA,38660.208719835435,-669.1918549712889,15990.0,2001-01-14
NA,38651.24892536094,-666.7874547297498,15990.0,2001-01-15
NA,38657.26741544586,-665.766453576602,15990.0,2001-01-16
NA,38667.16866690658,-671.5625696821614,15992.0,2001-01-17
NA,38671.2459499233,-667.1324310366178,15990.0,2001-01-18
NA,38681.22503472597,-668.4301106986271,15996.0,2001-01-19
NA,38664.227572384865,-668.136386401528,15993.0,2001-01-20
NA,38631.386802117835,-658.5763016965255,15996.0,2001-01-21
NA,38643.23070713997,-667.7735505051112,16000.0,2001-01-22
NA,38651.24892536094,-666.7874547297498,15994.0,2001-01-23
NA,38631.251900798576,-666.4424784228819,15995.0,2001-01-24
NA,38645.2885386928,-664.4356712121167,15996.0,2001-01-25
NA,38641.32771567969,-662.1188484286547,15995.0,2001-01-26
NA,38653.30667182941,-663.4488175499112,15998.0,2001-01-27
NA,38665.24684255459,-667.0289381445574,15992.0,2001-01-28
NA,38650.190740286416,-670.1430738865503,15992.0,2001-01-29
NA,38663.188786634295,-670.3684427803965,15990.0,2001-01-30
NA,38634.30946996788,-663.1227478757487,15991.0,2001-01-31
NA,38645.191491691075,-670.0563935427632,15998.0,2001-02-01
NA,38655.150931078344,-672.4786208891259,15995.0,2001-02-02
NA,38672.2069225106,-669.3995387828975,15997.0,2001-02-03
NA,38673.128620757256,-673.9166731621691,15998.0,2001-02-04
NA,38677.26445003471,-666.1108481934588,15992.0,2001-02-05
NA,38667.149115584,-672.6873517406473,15996.0,2001-02-06
NA,38658.24788395777,-666.9081964371536,15996.0,2001-02-07
NA,38666.1883357915,-670.4204509866688,15998.0,2001-02-08
NA,38672.16791297837,-671.6493954481587,15998.0,2001-02-09
NA,38665.16896847786,-671.5278393757626,15994.0,2001-02-10
NA,38669.20737184181,-669.3476178299953,15995.0,2001-02-11
NA,38679.186382139385,-670.6458198805152,15995.0,2001-02-12
NA,38654.28720876209,-664.5903870290662,15994.0,2001-02-13
NA,38627.36821167211,-659.6317456757631,16003.0,2001-02-14
NA,38643.23070713997,-667.7735505051112,16001.0,2001-02-15
NA,38658.18953803896,-670.2817624366095,16001.0,2001-02-16
NA,38652.2293636735,-667.9290516035755,15997.0,2001-02-17
NA,38664.20812072716,-669.2610829084917,15998.0,2001-02-18
NA,38664.18863635336,-670.385778849154,16000.0,2001-02-19
NA,38665.18848607243,-670.4031149179115,15998.0,2001-02-20
NA,38657.20916916664,-669.1399340183868,15998.0,2001-02-21
NA,38662.2084202813,-669.2264689398903,16000.0,2001-02-22
NA,38655.18998888176,-670.2297542303373,16002.0,2001-02-23
NA,38663.11052400249,-674.8671045233161,16005.0,2001-02-24
NA,38681.146997507254,-672.9308710674222,16002.0,2001-02-25
NA,38671.2265274665,-668.2573317003335,16004.0,2001-02-26
NA,38647.26889815143,-665.5942562681736,16007.0,2001-02-27
NA,38663.22772165892,-668.1191085016985,16003.0,2001-02-28
NA,38666.24669378271,-667.0461869599008,16003.0,2001-03-01
NA,38668.246396238945,-667.0806845905876,16001.0,2001-03-02
NA,38660.30564093628,-663.5689484824974,16005.0,2001-03-03
NA,38649.365004586376,-660.0073804544463,15999.0,2001-03-04
NA,38636.38607571595,-658.6615278141974,16002.0,2001-03-05
NA,NA,NA,NA,2001-03-06
NA,NA,NA,NA,2001-03-07
NA,38665.30490458405,-663.6547562914875,16001.0,2001-03-08
NA,38671.361797500635,-660.3830152331295,16002.0,2001-03-09
NA,38670.22667674055,-668.2400538005041,16002.0,2001-03-10
NA,38675.26474657583,-666.0764087317731,16003.0,2001-03-11
NA,38671.342571376335,-661.50791926957,16002.0,2001-03-12
NA,38654.267860257525,-665.7147943840735,16009.0,2001-03-13
NA,38662.28602660146,-664.7279121996878,16007.0,2001-03-14
NA,38669.26563619917,-665.973090346716,16008.0,2001-03-15
NA,38676.24520606389,-667.2186751133348,16004.0,2001-03-16
NA,38676.283957820364,-664.9685812482757,16007.0,2001-03-17
NA,38669.26563619917,-665.973090346716,16011.0,2001-03-18
NA,38633.40565341179,-657.4865922054045,15991.0,2001-03-19
NA,38527.64752989225,-642.2342348299505,16011.0,2001-03-20
NA,38608.37098142797,-659.3073338214459,16015.0,2001-03-21
NA,38647.422742510644,-656.6006104712981,16009.0,2001-03-22
NA,38612.38956244497,-658.252442449373,16012.0,2001-03-23
NA,38645.32712859305,-662.18737833767,16008.0,2001-03-24
NA,38651.22951294755,-667.9117737037461,16009.0,2001-03-25
NA,38661.324780246505,-662.4614979737312,16004.0,2001-03-26
NA,38672.32316575825,-662.6499552235233,16006.0,2001-03-27
NA,38613.389417164595,-658.2694876729073,16003.0,2001-03-28
NA,38641.3469595879,-660.9948174887161,16012.0,2001-03-29
NA,38668.285139980995,-664.831056077654,16007.0,2001-03-30
NA,38454.860812327504,-628.712895142391,16010.0,2001-03-31
NA,38543.380456908555,-658.1975037935183,16017.0,2001-04-01
NA,38600.44858434245,-654.6793776613529,16009.0,2001-04-02
NA,38650.307113640745,-663.3973328645171,16006.0,2001-04-03
NA,38656.286913221935,-664.6247683217216,16012.0,2001-04-04
NA,38633.30961723832,-663.1055863139507,16009.0,2001-04-05
NA,38657.32536733314,-662.3929680647159,16014.0,2001-04-06
NA,38640.30858634521,-663.2257172465369,16013.0,2001-04-07
NA,38637.30902815654,-663.1742325611427,16013.0,2001-04-08
NA,38616.35061643087,-660.5672326713378,16014.0,2001-04-09
NA,38638.36660812924,-659.8195630651047,16009.0,2001-04-10
NA,38600.46761186252,-653.5565358502904,16013.0,2001-04-11
NA,38539.51425047595,-650.281736911972,16023.0,2001-04-12
NA,38604.39072468798,-658.1160806610983,16022.0,2001-04-13
NA,38621.27275318591,-665.1465432662599,16017.0,2001-04-14
NA,38643.36587924612,-659.9049346057145,16015.0,2001-04-15
NA,38649.2492229047,-666.752957099063,16019.0,2001-04-16
NA,38649.19089056735,-670.1257378177928,16014.0,2001-04-17
NA,38607.46660873562,-653.6750380455696,16019.0,2001-04-18
NA,38635.30932269743,-663.1399094375467,16022.0,2001-04-19
NA,38651.24892536094,-666.7874547297498,16017.0,2001-04-20
NA,38664.227572384865,-668.136386401528,16017.0,2001-04-21
NA,38603.37171031109,-659.221962280836,16020.0,2001-04-22
NA,38611.19660124277,-669.4669672050111,16018.0,2001-04-23
NA,38648.288095382566,-664.4872431511,16014.0,2001-04-24
NA,38665.285583291225,-664.7794841386709,16019.0,2001-04-25
NA,38669.20737184181,-669.3476178299953,16017.0,2001-04-26
NA,38668.246396238945,-667.0806845905876,16014.0,2001-04-27
NA,38666.1883357915,-670.4204509866688,16017.0,2001-04-28
NA,38654.20961849785,-669.0880130654847,16017.0,2001-04-29
NA,38656.286913221935,-664.6247683217216,16015.0,2001-04-30
NA,38673.22622891839,-668.2918874999922,16014.0,2001-05-01
NA,38673.24565237953,-667.1669286673045,16018.0,2001-05-02
NA,38672.22637819245,-668.2746096001628,16015.0,2001-05-03
NA,38670.18773466777,-670.4897952616985,16019.0,2001-05-04
NA,38671.2265274665,-668.2573317003335,16017.0,2001-05-05
NA,38674.206622956466,-669.4341527514989,16022.0,2001-05-06
NA,38649.2103673832,-669.0014781439811,16023.0,2001-05-07
NA,38646.21081671441,-668.949557191079,16020.0,2001-05-08
NA,38615.3699609916,-659.4268539782996,16020.0,2001-05-09
NA,38619.31167902457,-662.8653244487783,16025.0,2001-05-10
NA,38636.21231448511,-668.7764873480719,16025.0,2001-05-11
NA,38626.387528519714,-658.4910755788538,16029.0,2001-05-12
NA,38643.26949123366,-665.5253773448022,16025.0,2001-05-13
NA,38648.288095382566,-664.4872431511,16020.0,2001-05-14
NA,38652.383751229936,-658.9342513907469,16025.0,2001-05-15
NA,38657.32536733314,-662.3929680647159,16023.0,2001-05-16
NA,38665.381862585054,-659.1558392966933,16020.0,2001-05-17
NA,38667.34315647121,-661.4395056987895,16024.0,2001-05-18
NA,38661.324780246505,-662.4614979737312,16027.0,2001-05-19
NA,38666.36252638376,-660.2976436925197,16023.0,2001-05-20
NA,38677.18668270125,-670.6111477430004,16030.0,2001-05-21
NA,38691.24297448566,-667.4774073434858,16032.0,2001-05-22
NA,38683.34081609171,-661.7131599819115,16029.0,2001-05-23
NA,38667.3815720243,-659.189929743762,16032.0,2001-05-24
NA,38675.399572442904,-658.2012700405614,16030.0,2001-05-25
NA,38681.3603397344,-660.5537583143491,16031.0,2001-05-26
NA,38681.34110863914,-661.6789531965213,16025.0,2001-05-27
NA,38650.441394507114,-655.5272761456058,16035.0,2001-05-28
NA,38655.26771198697,-665.7320141149163,16036.0,2001-05-29
NA,38660.43995654005,-655.6968558424563,16032.0,2001-05-30
NA,38671.43837477628,-655.883393508992,16029.0,2001-05-31
NA,NA,NA,NA,2001-06-01
NA,38654.42173247772,-656.7195198515092,16031.0,2001-06-02
NA,38662.36310949026,-660.2293464600318,16028.0,2001-06-03
NA,38661.324780246505,-662.4614979737312,16029.0,2001-06-04
NA,38662.3438878398,-661.3539887353138,16033.0,2001-06-05
NA,38668.34301019749,-661.4566090914847,16029.0,2001-06-06
NA,38662.38229842618,-659.1047036260903,16033.0,2001-06-07
NA,38680.30269552737,-663.9121797184579,16032.0,2001-06-08
NA,38666.34330274493,-661.4224023060943,16029.0,2001-06-09
NA,38646.38462291219,-658.8319800495408,16032.0,2001-06-10
NA,38663.32448670318,-662.4957629282388,16031.0,2001-06-11
NA,38661.36325526688,-660.2122721519098,16028.0,2001-06-12
NA,38653.345204303274,-661.2000582010577,16033.0,2001-06-13
NA,38668.304462772714,-663.7062409768816,16029.0,2001-06-14
NA,38660.32492701816,-662.4443654964774,16028.0,2001-06-15
NA,38677.32243189996,-662.7356176097925,16034.0,2001-06-16
NA,38669.40044115275,-658.0991732069675,16031.0,2001-06-17
NA,38627.444701831366,-655.1372428428494,16032.0,2001-06-18
NA,38645.34637449303,-661.0632310594966,16036.0,2001-06-19
NA,38647.36529613962,-659.9732318382024,16035.0,2001-06-20
NA,38642.3852040337,-658.7637991554034,16031.0,2001-06-21
NA,38660.42086673522,-656.8214421774044,16028.0,2001-06-22
NA,38662.30534639539,-663.6032716060935,16032.0,2001-06-23
NA,38668.246396238945,-667.0806845905876,16033.0,2001-06-24
NA,38664.362817937006,-660.2634950762757,16033.0,2001-06-25
NA,38667.3815720243,-659.189929743762,16034.0,2001-06-26
NA,38658.28661768178,-664.6591496143769,16037.0,2001-06-27
NA,38672.342425102615,-661.5250226622651,16038.0,2001-06-28
NA,38682.22488545192,-668.4473885984564,16040.0,2001-06-29
NA,38671.342571376335,-661.50791926957,16037.0,2001-06-30
NA,38672.32316575825,-662.6499552235233,16039.0,2001-07-01
NA,38666.30475731361,-663.6719178532855,16039.0,2001-07-02
NA,38672.32316575825,-662.6499552235233,16035.0,2001-07-03
NA,38669.284992210916,-664.8482467239817,16042.0,2001-07-04
NA,38671.2265274665,-668.2573317003335,16035.0,2001-07-05
NA,38664.324339931525,-662.5128954054927,16035.0,2001-07-06
NA,38670.381136183176,-659.241065414365,16040.0,2001-07-07
NA,38679.2641534936,-666.1452876551444,16031.0,2001-07-08
NA,38658.36369259675,-660.161049227544,16039.0,2001-07-09
NA,38650.307113640745,-663.3973328645171,16036.0,2001-07-10
NA,38647.384477631815,-658.8490252730751,16042.0,2001-07-11
NA,38666.30475731361,-663.6719178532855,16037.0,2001-07-12
NA,38668.32375284489,-662.581425314508,16037.0,2001-07-13
NA,38658.267267175295,-665.7836733074448,16037.0,2001-07-14
NA,38664.38200786543,-659.138794073159,16039.0,2001-07-15
NA,38657.30608274762,-663.5174637971033,16038.0,2001-07-16
NA,NA,NA,NA,2001-07-17
NA,NA,NA,NA,2001-07-18
NA,38664.266377551954,-665.8869916925019,16040.0,2001-07-19
NA,NA,NA,16043.0,2001-07-20
NA,38672.265191387494,-666.0247495392446,16037.0,2001-07-21
NA,38653.32595441978,-662.3244381557006,16039.0,2001-07-22
NA,38655.26771198697,-665.7320141149163,16040.0,2001-07-23
NA,38666.285435521146,-664.7966747849986,16036.0,2001-07-24
NA,38644.40406077708,-657.6737697336599,16036.0,2001-07-25
NA,38654.345058029554,-661.2171615937527,16038.0,2001-07-26
NA,38659.24773518588,-666.9254452524971,16044.0,2001-07-27
NA,38660.28632214162,-664.6935309070324,NA,2001-07-28
NA,38665.401020292644,-658.0311086512384,16031.0,2001-07-29
NA,38673.22622891839,-668.2918874999922,16040.0,2001-07-30
NA,NA,NA,NA,2001-07-31
NA,NA,NA,NA,2001-08-01
NA,NA,NA,16039.0,2001-08-02
NA,38657.24803272964,-666.8909476218103,16040.0,2001-08-03
NA,38654.20961849785,-669.0880130654847,16038.0,2001-08-04
NA,38642.269639504215,-665.5081576139594,16042.0,2001-08-05
NA,38639.42389683398,-656.4647140367712,16044.0,2001-08-06
NA,38655.26771198697,-665.7320141149163,16049.0,2001-08-07
NA,38654.345058029554,-661.2171615937527,16043.0,2001-08-08
NA,38665.2662292814,-665.9042114233447,16041.0,2001-08-09
NA,38672.2069225106,-669.3995387828975,16043.0,2001-08-10
NA,38670.207222064746,-669.364924814296,16049.0,2001-08-11
NA,38684.20512518577,-669.607222594506,16043.0,2001-08-12
NA,38658.20901938958,-669.1572410026876,16045.0,2001-08-13
NA,38654.20961849785,-669.0880130654847,16051.0,2001-08-14
NA,38656.22876657729,-667.998163202893,16048.0,2001-08-15
NA,38665.22742311082,-668.1536643013573,16054.0,2001-08-16
NA,38646.269046421985,-665.5770365373307,16053.0,2001-08-17
NA,38622.233841895075,-667.4107146086945,16055.0,2001-08-18
NA,38652.2293636735,-667.9290516035755,16053.0,2001-08-19
NA,38670.14866171041,-672.7395344535277,16055.0,2001-08-20
NA,38668.265784469724,-665.9558706158732,16051.0,2001-08-21
NA,38653.26800852808,-665.6975746532306,16053.0,2001-08-22
NA,38656.24818150153,-666.8736988064668,16054.0,2001-08-23
NA,38667.22712456271,-668.188220101016,16053.0,2001-08-24
NA,38680.26400522304,-666.1625073859873,16056.0,2001-08-25
NA,38666.24669378271,-667.0461869599008,16052.0,2001-08-26
NA,38665.30490458405,-663.6547562914875,16047.0,2001-08-27
NA,38662.26667409307,-665.8525522308162,16052.0,2001-08-28
NA,38661.18908719616,-670.3337706428817,16050.0,2001-08-29
NA,38654.267860257525,-665.7147943840735,16047.0,2001-08-30
NA,38641.231005688074,-667.7389947054526,16049.0,2001-08-31
NA,38657.18968831989,-670.2644263678521,16046.0,2001-09-01
NA,38663.20827050423,-669.243775924191,16050.0,2001-09-02
NA,38667.285287751074,-664.8138654313263,16051.0,2001-09-03
NA,38653.32595441978,-662.3244381557006,16049.0,2001-09-04
NA,38655.22891585134,-667.9808853030636,16045.0,2001-09-05
NA,38665.285583291225,-664.7794841386709,16047.0,2001-09-06
NA,38680.36048551102,-660.5366840062271,16050.0,2001-09-07
NA,38653.36442147988,-660.0756776869341,16044.0,2001-09-08
NA,38671.26533965806,-666.0075298084017,16049.0,2001-09-09
NA,38677.283810050285,-664.9857718946033,16047.0,2001-09-10
NA,38673.32301898659,-662.6670877007771,16051.0,2001-09-11
NA,38646.288390922724,-664.4528618584445,16051.0,2001-09-12
NA,38639.36646235261,-659.8366373732267,16047.0,2001-09-13
NA,38676.26459830527,-666.0936284626159,16049.0,2001-09-14
NA,38660.30564093628,-663.5689484824974,16051.0,2001-09-15
NA,38663.32448670318,-662.4957629282388,16053.0,2001-09-16
NA,38663.34374156609,-661.371092128009,16049.0,2001-09-17
NA,38674.303579150044,-663.8092103476698,16052.0,2001-09-18
NA,38665.32419315987,-662.5300278827465,16049.0,2001-09-19
NA,38674.26489484638,-666.0591890009302,16051.0,2001-09-20
NA,38683.28292342981,-665.0889157725695,16052.0,2001-09-21
NA,38665.20797095009,-669.2783898927925,16052.0,2001-09-22
NA,38637.34754468277,-660.9264039179355,16052.0,2001-09-23
NA,38639.32800922301,-662.084583474147,16053.0,2001-09-24
NA,38654.36427570325,-660.0927519950561,16053.0,2001-09-25
NA,38599.42966845066,-655.7852318641363,16052.0,2001-09-26
NA,38638.28957308335,-664.3153366878229,16053.0,2001-09-27
NA,38633.27097393923,-665.3531800363739,16055.0,2001-09-28
NA,38637.28972085343,-664.2981460414951,16051.0,2001-09-29
NA,38626.25264465799,-666.3562343461649,16055.0,2001-09-30
NA,38563.472914104685,-652.9301671038141,16053.0,2001-10-01
NA,38590.35441954756,-660.1225444612644,16055.0,2001-10-02
NA,38535.343273475584,-660.302805839749,16055.0,2001-10-03
NA,38598.27616340873,-664.7504894568746,16061.0,2001-10-04
NA,38646.24966922035,-666.7012106530328,16053.0,2001-10-05
NA,38658.305935477176,-663.5346253589014,16056.0,2001-10-06
NA,38664.24699132647,-667.011689329214,16052.0,2001-10-07
NA,38651.28765207233,-664.5388150900831,16051.0,2001-10-08
NA,38627.291198554216,-664.1262395782181,16057.0,2001-10-09
NA,38632.34827605137,-660.84088695446,16057.0,2001-10-10
NA,38637.32830276633,-662.0503185196394,16056.0,2001-10-11
NA,38617.35047015715,-660.584336064033,16063.0,2001-10-12
NA,38636.289868623506,-664.2809553951674,16056.0,2001-10-13
NA,38646.34622821931,-661.0803344521918,16059.0,2001-10-14
NA,38648.288095382566,-664.4872431511,16058.0,2001-10-15
NA,38661.18908719616,-670.3337706428817,16058.0,2001-10-16
NA,38655.24833027341,-666.8564499911234,16058.0,2001-10-17
NA,38677.26445003471,-666.1108481934588,16059.0,2001-10-18
NA,38653.32595441978,-662.3244381557006,16059.0,2001-10-19
NA,38642.36602502274,-659.8878602975926,16060.0,2001-10-20
