H,X,Y,Z,date
NA,39983.244597909805,-2054.6161256342803,631.0,1967-02-08
NA,40018.138642900645,-2057.576379525662,635.0,1967-02-09
NA,40036.11489743815,-2058.50064831934,634.0,1967-02-10
NA,40041.16817136067,-2057.5926401533825,636.0,1967-02-11
NA,40055.02990810064,-2060.641419840787,633.0,1967-02-12
NA,40047.97920479465,-2061.4467279887494,640.0,1967-02-13
NA,40043.22537495032,-2056.5304692454642,644.0,1967-02-14
NA,40050.21616150321,-2056.8895004028045,639.0,1967-02-15
NA,39981.72425772573,-2045.2093729459525,659.0,1967-02-16
NA,39975.25513950279,-2054.2055719075074,650.0,1967-02-17
NA,40008.331195086634,-2053.5715191484474,649.0,1967-02-18
NA,40018.318047934816,-2054.084130296234,650.0,1967-02-19
NA,40023.49059698401,-2050.847735238318,653.0,1967-02-20
NA,40026.426988104635,-2052.165579559524,652.0,1967-02-21
NA,40018.318047934816,-2054.084130296234,649.0,1967-02-22
NA,40016.6785552983,-2046.9974113146668,650.0,1967-02-23
NA,40022.43223504312,-2051.960767505375,647.0,1967-02-24
NA,40034.65505119276,-2047.9169739042911,652.0,1967-02-25
NA,40033.59677003504,-2049.0304180855837,653.0,1967-02-26
NA,40041.824503916934,-2044.78028098792,644.0,1967-02-27
NA,40059.622406601746,-2049.1941441676586,644.0,1967-02-28
NA,40053.868369069176,-2044.2271579448998,648.0,1967-03-01
NA,40048.75588703621,-2046.3022505442332,653.0,1967-03-02
NA,40045.64068757272,-2048.4789288201728,645.0,1967-03-03
NA,40049.69504127479,-2047.518278523923,644.0,1967-03-04
NA,40046.877467992446,-2043.8703636970163,642.0,1967-03-05
NA,40033.77542923452,-2045.536819912624,642.0,1967-03-06
NA,40058.86186983827,-2044.4820109791021,642.0,1967-03-07
NA,40061.73895046434,-2046.9656237582947,636.0,1967-03-08
NA,40052.92911464473,-2043.011095722383,637.0,1967-03-09
NA,40039.88656691571,-2043.5135694491328,635.0,1967-03-10
NA,40057.86316968445,-2044.4310403722618,633.0,1967-03-11
NA,40059.860569992095,-2044.5329815859427,639.0,1967-03-12
